org,team,userid,username,role
auth0,Privacy Engineering,1878274,lzychowski,member
auth0,Privacy Engineering,2717578,btiernay,member
auth0,Product Delivery Program Manager,116097474,tiffyhchang,member
auth0,Product Delivery Program Manager,37885831,DabbingUnicorn,member
auth0,Product Designer,12908185,madebyankur,member
auth0,Product Designer,15708729,denreyrey,member
auth0,Product Designer,1809739,amiechen,member
auth0,Product Designer,6372810,matthewpereira,member
auth0,Product Designer,6729106,tony-jones,member
auth0,Product Designer,87040402,Delacr3w,member
auth0,Product Designer,94082691,aprilchengs,member
auth0,Product Education,136543,pbadams,member
auth0,Product Education,73120,NotMyself,member
auth0,Product Led Growth,60482055,AngelaDevlin,member
auth0,Product Manager,110126350,andrew-riley,member
auth0,Product Manager,135071241,jessiejacobsonwork,member
auth0,Product Manager,15722823,karanchhina,member
auth0,Product Manager,24923543,mustafadeel,member
auth0,Product Manager,56097297,brandon-simons,member
auth0,Product Manager,80289588,aambastha1,member
auth0,Product Manager,89410804,samgfrank,member
auth0,Product Manager,9014043,wadenick,member
auth0,Product Security Engineer,1018494,gkwang,member
auth0,Product Security Engineer,111057222,edbellot,member
auth0,Product Security Engineer,117840962,nsauth0,member
auth0,Product Security Engineer,119436047,lj365,member
auth0,Product Security Engineer,129521579,hmart022,member
auth0,Product Security Engineer,142799034,lucianobalmaceda-okta,member
auth0,Product Security Engineer,1878274,lzychowski,member
auth0,Product Security Engineer,24994793,jonpmay,member
auth0,Product Security Engineer,3700238,gvauter,member
auth0,Product Security Engineer,475629,MarcinHoppe,member
auth0,Product Security Engineer,55239895,mdel93,member
auth0,Product Security Engineer,78453086,adamauth,member
auth0,Product Security Engineer,8165968,SamyGhannad,member
auth0,Product Security Engineer,88212462,chitra-dharmarajan,member
auth0,Product Security Engineer,89841390,es-sec,member
auth0,Product Security Engineer,9053588,mpast,member
auth0,Product Security Engineer,923957,rikaardhosein,member
auth0,Professional Services Solutions Architect,127320081,EdOHareAtOkta,member
auth0,Professional Services Solutions Architect,2645678,mostekcm,member
auth0,Professional Services Solutions Architect,331835,luckpoint,member
auth0,Professional Services Solutions Architect,34482303,PeterGFernandez,member
auth0,Professional Services Solutions Architect,38843176,Tanver-Hasan,member
auth0,Professional Services Solutions Architect,39779084,gateley-auth0,member
auth0,Professional Services Solutions Architect,88340244,chhellberg,member
auth0,Quality - FT Team,100632026,hirdepalhunjan-okta,member
auth0,Quality - FT Team,103957728,serhiikovalenko-okta,member
auth0,Quality - FT Team,105388835,Innauth0,member
auth0,Quality - FT Team,106656864,illiasmolin-okta,member
auth0,Quality - FT Team,107711501,jwilliams414,member
auth0,Quality - FT Team,115047991,amanokta,member
auth0,Quality - FT Team,139403469,artur-shakhlamjian-okta,member
auth0,Quality - FT Team,150057190,Maksym-Artemenko,member
auth0,Quality - FT Team,24676063,irisda,member
auth0,Quality - FT Team,2786158,roycollings,member
auth0,Quality - FT Team,46525812,achernak,member
auth0,Quality - FT Team,52496720,Gabriela-Salomao,member
auth0,Quality - FT Team,56598375,TatianaRyzhova,member
auth0,Quality - FT Team,59717974,Velavee,member
auth0,Quality - FT Team,7359596,vidhyaranganathan,member
auth0,Quality - FT Team,76001259,imricard,member
auth0,Quality - PRT Team,106606668,selvenPRT,member
auth0,Quality - PRT Team,133891181,yevhenkatrechko-okta,member
auth0,Quality - PRT Team,133923358,mohamadalrefai,member
auth0,Quality - PRT Team,134306844,art0294,member
auth0,Quality - PRT Team,149106998,mcgj-okta,member
auth0,Quality - PRT Team,156368638,lchornobai,member
auth0,Quality - PRT Team,1598620,anthlam,member
auth0,Quality - PRT Team,76001259,imricard,member
auth0,Quality - PRT Team,87319576,MendoncaAnibal,member
auth0,Quality - PRT Team,92474365,jansoler,member
auth0,Release Engineer,1014639,jsalinaspolo,member
auth0,Release Engineer,2390653,TheJefe,member
auth0,Release Engineer,367850,rene00,member
auth0,Release Engineer,70534960,as-herzog,member
auth0,Release Engineer,969555,estebanlopez,member
auth0,Revenue Operations,16821698,jbauth,member
auth0,SM Customer Success Product Manager,1350396,solepano,member
auth0,SM Customer Success Product Manager,24923543,mustafadeel,member
auth0,SM Customer Success Product Manager,9014043,wadenick,member
auth0,Sandcastle Admin,10730463,adriantam,member
auth0,Sandcastle Admin,1138977,pdillon,member
auth0,Sandcastle Admin,1168554,elbuo8,member
auth0,Sandcastle Admin,15910425,poovamraj,member
